STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,77.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,80.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Brazil,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1994,10.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Côte d’Ivoire,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,59.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,India,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1994,74.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,5.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chad,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,8.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burkina Faso,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,16.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,45.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,21.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1994,62.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1991,70.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,17.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tanzania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,40.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1998,75.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,71.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,9.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central African Republic,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,13.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,42.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nepal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,35.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,13.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1991,11.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,44.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Türkiye,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,60.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bangladesh,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,73.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1994,24.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,9.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Niger,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,40.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1991,68.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,7.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,37.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nigeria,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,81.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,82.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Malawi,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,44.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,67.70533268319434,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,47.415647735142336,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Pre-demographic dividend,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,73.68419545757759,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,73.68419545757757,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1990,12.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nigeria,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1990,53.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Paraguay,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,12.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,6.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
